userID,itemID,prediction,Snack_Name
268,228,6.342226,
268,53,5.9367175,
269,186,5.776593,
269,69,5.5077586,
269,175,5.4501195,
269,179,5.4205475,
269,70,5.354834,
269,423,5.176448,
269,12,5.0535526,
269,180,5.047386,
269,97,4.9802213,
269,4,4.9525795,
270,217,5.920921,
270,100,5.9141,
270,98,5.827542,
270,582,5.705798,
270,561,5.505501,
270,672,5.277052,
270,475,5.206587,
270,381,5.2021937,
270,443,5.1770234,
270,276,4.9195046,
271,97,7.215683,
271,69,7.1677656,
271,216,7.1114407,
271,100,7.097566,
271,318,7.062641,
271,275,6.89915,
271,483,6.8226585,
271,514,6.769754,
271,86,6.7326965,
271,660,6.6673903,
272,603,8.456927,
272,357,8.388521,
272,64,8.121795,
272,23,7.937804,
272,318,7.903545,
272,187,7.892997,
272,185,7.7678766,
272,180,7.6375065,
272,234,7.551493,
272,427,7.5114083,
273,269,10.02817,
273,347,9.324041,
273,750,9.20503,
273,315,9.122494,
273,302,8.884483,
273,344,8.707717,
273,301,8.292454,
273,312,8.076931,
273,306,7.9514055,
273,300,7.710059,
274,237,9.418154,
274,15,8.484661,
274,50,7.9495535,
274,121,7.930484,
274,286,7.927845,
274,127,7.78384,
274,322,7.7020493,
274,274,7.57052,
274,9,7.522228,
274,289,7.397162,
275,172,9.032481,
275,82,8.806291,
275,568,8.052065,
275,161,7.9967303,
275,195,7.942406,
275,222,7.8552403,
275,230,7.816325,
275,385,7.6903667,
275,1,7.5860434,
275,969,7.238173,
276,258,6.4361553,
276,96,6.267292,
276,161,6.1680856,
276,231,5.9750857,
276,181,5.9680033,
276,68,5.893564,
276,174,5.8072805,
276,39,5.7609515,
276,164,5.6669245,
276,77,5.5439014,
277,276,9.328237,
277,124,8.48573,
277,126,8.35422,
277,275,7.983464,
277,125,7.9667807,
277,14,7.875396,
277,121,7.8007236,
277,744,7.737232,
277,475,7.5739555,
277,815,7.540981,
278,302,10.118563,
278,269,9.905906,
278,303,9.261336,
278,258,9.188648,
278,272,9.010103,
278,300,8.527552,
278,340,8.238038,
278,690,8.029392,
278,344,8.010858,
278,750,7.8610835,
279,24,5.4993916,
279,235,4.9315925,
279,108,4.6905165,
279,151,4.5978446,
279,82,4.495729,
279,91,4.3791018,
279,403,4.1982203,
279,121,4.1323423,
279,541,4.1269403,
279,210,4.1089697,
280,121,6.135907,
280,97,5.888007,
280,125,5.355715,
280,94,5.3481092,
280,25,5.201935,
280,151,5.1923366,
280,568,5.145855,
280,196,5.1149473,
280,15,5.0540943,
280,71,4.9678454,
281,678,8.649825,
281,328,8.465769,
281,289,8.319713,
281,294,8.301367,
281,879,8.243929,
281,286,8.128055,
281,243,7.958487,
281,322,7.937583,
281,245,7.8846827,
281,313,7.8498363,
282,302,10.614085,
282,286,10.366083,
282,313,9.964633,
282,748,9.884345,
282,333,9.828887,
282,328,9.516648,
282,245,9.023109,
282,324,8.947563,
282,690,8.941208,
282,264,8.823224,
283,151,8.342629,
283,25,7.9710603,
283,1,7.567031,
283,411,7.32377,
283,154,7.2710342,
283,111,7.093557,
283,168,6.8607173,
283,210,6.6704736,
283,121,6.648867,
283,240,6.63985,
284,340,9.963115,
284,288,9.610137,
284,303,9.53211,
284,331,9.106884,
284,294,9.063366,
284,307,8.966355,
284,326,8.959213,
284,245,8.934549,
284,327,8.928765,
284,270,8.786933,
285,294,10.887514,
285,50,10.875983,
285,286,10.838339,
285,127,10.631699,
285,181,10.225267,
285,1,9.927307,
285,56,9.852626,
285,98,9.683516,
285,268,9.5562725,
285,7,9.5161915,
286,313,5.6320314,
286,168,5.1088543,
286,381,4.8610077,
286,294,4.7274733,
286,403,4.653081,
286,340,4.6048613,
286,328,4.5886164,
286,90,4.583399,
286,271,4.563882,
286,433,4.32457,
287,7,8.638946,
287,100,8.243464,
287,475,8.206868,
287,288,8.052786,
287,258,7.71481,
287,151,7.4365478,
287,273,7.331522,
287,24,7.2707744,
287,268,7.0870833,
287,150,6.8237457,
288,258,7.9457703,
288,300,7.392106,
288,302,7.1720715,
288,181,7.142034,
288,9,7.030548,
288,427,6.909747,
288,1,6.8695283,
288,172,6.8672094,
288,187,6.80623,
288,294,6.801102,
289,121,9.109421,
289,405,9.009983,
289,118,8.938598,
289,181,8.561857,
289,597,8.379782,
289,151,8.305325,
289,252,8.183467,
289,257,8.161403,
289,472,7.9548655,
289,50,7.910115,
290,174,8.219285,
290,1,8.137717,
290,121,8.092984,
290,228,7.671216,
290,195,7.5611753,
290,99,7.4991317,
290,96,7.4076443,
290,173,7.31418,
290,144,7.269622,
290,118,7.2416,
291,559,6.2488637,
291,546,5.937126,
291,410,5.9370165,
291,56,5.884869,
291,217,5.809606,
291,17,5.707231,
291,5,5.6019115,
291,67,5.5269523,
291,184,5.3636703,
291,959,5.232394,
292,50,8.559044,
292,7,8.104102,
292,222,7.21268,
292,474,7.012144,
292,89,6.806914,
292,174,6.7986517,
292,258,6.620337,
292,185,6.3576612,
292,134,6.3234553,
292,175,6.3061905,
293,64,6.9645615,
293,318,6.8502274,
293,96,6.8444376,
293,216,6.827808,
293,12,6.65323,
293,172,6.444971,
293,186,6.423578,
293,28,6.323959,
293,31,6.193114,
293,385,6.0369024,
294,300,9.915692,
294,50,9.418979,
294,333,9.090884,
294,100,8.815536,
294,271,8.814056,
294,313,8.704724,
294,24,8.268957,
294,405,8.229,
294,302,8.22551,
294,343,8.160288,
295,732,6.933297,
295,393,6.855294,
295,367,6.6567607,
295,143,6.6192374,
295,423,6.480736,
295,655,6.439507,
295,70,6.3932643,
295,432,6.2825856,
295,132,6.253049,
295,94,6.213184,
296,127,9.834852,
296,269,8.214358,
296,475,8.201254,
296,137,8.191293,
296,275,7.8572025,
296,257,7.7999673,
296,302,7.771286,
296,294,7.563506,
296,300,7.4217596,
296,289,7.3242774,
297,50,8.246251,
297,181,8.033795,
297,7,7.604802,
297,127,7.207862,
297,210,7.145754,
297,121,7.0972033,
297,173,6.9808497,
297,151,6.807976,
297,286,6.6323605,
297,172,6.6322584,
298,50,8.97923,
298,1,8.448217,
298,204,7.8144712,
298,15,7.660485,
298,64,7.5077667,
298,520,7.468511,
298,191,7.4417415,
298,210,7.357429,
298,222,7.177911,
298,199,7.104947,
299,382,6.0246477,
299,86,5.824241,
299,238,5.3795795,
299,509,5.3686132,
299,116,5.2954845,
299,283,5.272848,
299,8,5.1940765,
299,709,5.179897,
299,181,5.136522,
299,269,5.061532,
300,323,8.61757,
300,288,8.538976,
300,988,8.371742,
300,358,8.277231,
300,678,7.742811,
300,984,7.617258,
300,1025,7.481973,
300,881,7.3914332,
300,259,7.3911705,
300,325,7.3870497,
301,96,7.1271524,
301,385,6.874692,
301,161,6.87158,
301,22,6.691396,
301,222,6.644007,
301,216,6.3710737,
301,202,6.347045,
301,117,6.312959,
301,234,6.29153,
301,144,6.274906,
302,300,9.718159,
302,243,9.0785055,
302,259,9.070691,
302,326,8.780701,
302,748,8.718911,
302,304,8.589364,
302,286,8.089951,
302,678,8.067541,
302,879,7.912026,
302,261,7.8420124,
303,151,5.796126,
303,210,5.784152,
303,204,5.4289694,
303,217,5.313056,
303,79,5.1480384,
303,96,5.109501,
303,238,5.0206766,
303,742,5.012973,
303,175,4.986189,
303,732,4.9303513,
304,748,9.652296,
304,288,9.36659,
304,678,9.273544,
304,328,9.007302,
304,245,8.282945,
304,258,8.129983,
304,313,7.956456,
304,326,7.8963413,
304,873,7.8392754,
304,289,7.7591677,
305,511,6.0725174,
305,318,6.010579,
305,515,5.856354,
305,70,5.716597,
305,213,5.6816845,
305,514,5.608111,
305,182,5.5863743,
305,435,5.5861692,
305,651,5.5309157,
305,582,5.4453816,
306,237,8.100331,
306,15,7.810842,
306,255,7.726086,
306,126,7.4375668,
306,1,7.239555,
306,740,7.233369,
306,9,7.2214103,
306,286,7.1107454,
306,276,7.0240064,
306,124,6.9733543,
307,50,7.584741,
307,174,7.207071,
307,228,7.141953,
307,195,6.9986215,
307,96,6.8448205,
307,179,6.7389097,
307,191,6.6649456,
307,144,6.55828,
307,176,6.4770803,
307,432,6.44009,
308,174,6.9384694,
308,185,6.778721,
308,234,6.5736036,
308,474,6.503134,
308,50,6.4395137,
308,496,6.399145,
308,186,6.2825236,
308,100,6.2679286,
308,132,6.2367163,
308,176,6.2147593,
309,322,7.7478895,
309,289,7.7363544,
309,292,7.256111,
309,682,7.1418014,
309,299,7.020585,
309,877,6.937491,
309,243,6.904078,
309,332,6.8492823,
309,748,6.845203,
309,321,6.829062,
310,813,6.9174695,
310,408,6.721895,
310,13,6.7051764,
310,1,6.5671763,
310,235,6.5608845,
310,25,6.4732747,
310,242,6.4344683,
310,285,6.2665215,
310,127,6.131931,
310,93,6.125091,
311,210,7.948376,
311,215,7.899713,
311,98,7.7296214,
311,204,7.6328135,
311,71,7.08181,
311,183,7.0304565,
311,684,7.0244575,
311,435,6.9491305,
311,228,6.870535,
311,234,6.7823567,
312,511,7.236794,
312,488,7.032456,
312,484,7.0169897,
312,478,6.948753,
312,529,6.6654725,
312,179,6.664715,
312,430,6.6538906,
312,135,6.5386815,
312,517,6.3952146,
312,492,6.363892,
313,183,8.014244,
313,71,7.282384,
313,127,7.004529,
313,205,6.983648,
313,199,6.9833813,
313,56,6.961805,
313,82,6.9410796,
313,135,6.8998566,
313,196,6.8453984,
313,1,6.776429,
314,781,7.863004,
314,722,6.405283,
314,274,6.374575,
314,49,5.919197,
314,280,5.7168207,
314,111,5.562879,
314,237,5.4503865,
314,732,5.437587,
314,88,5.434203,
314,451,5.3189187,
315,268,7.7542295,
315,127,7.5725584,
315,357,7.443228,
315,124,7.4162765,
315,7,7.3847427,
315,182,7.328401,
315,238,7.2848125,
315,50,7.2794323,
315,11,7.268913,
315,179,7.233848,
316,191,7.2645445,
316,427,6.7492423,
316,86,6.6776223,
316,511,6.5510364,
316,135,6.525245,
316,216,6.5038967,
316,56,6.50034,
316,509,6.4622216,
316,28,6.452986,
316,423,6.3962007,
317,358,8.628481,
317,245,8.491301,
317,333,8.414272,
317,678,8.233138,
317,343,8.196038,
317,258,8.108581,
317,327,8.044852,
317,682,7.9529376,
317,294,7.8608294,
317,895,7.7609663,
318,202,6.198629,
318,25,5.87223,
318,97,5.850646,
318,367,5.645583,
318,191,5.6057606,
318,181,5.4063697,
318,168,5.38254,
318,94,5.3390164,
318,173,5.338169,
318,313,5.3260236,
319,300,9.403473,
319,258,9.085812,
319,271,8.611636,
319,748,8.498545,
319,328,8.427358,
319,288,8.400029,
319,343,8.376328,
319,268,8.368879,
319,327,8.366776,
319,333,8.319072,
320,121,8.590729,
320,597,7.681136,
320,546,7.44359,
320,7,7.32433,
320,151,6.9575934,
320,685,6.79175,
320,181,6.7256255,
320,273,6.6308355,
320,222,6.5953445,
320,403,6.4623756,
321,478,8.044597,
321,427,7.9794607,
321,482,7.8173704,
321,170,7.785534,
321,285,7.6531153,
321,582,7.5830913,
321,474,7.490324,
321,318,7.4029484,
321,23,7.3596883,
321,511,7.3258533,
322,100,9.024831,
322,302,8.56036,
322,127,8.450914,
322,56,8.291753,
322,124,8.009887,
322,98,7.895172,
322,182,7.8760104,
322,286,7.788002,
322,357,7.672595,
322,427,7.5360374,
323,288,9.547424,
323,294,8.763123,
323,268,8.539914,
323,258,8.348211,
323,276,8.3165,
323,273,8.1531925,
323,1,7.970342,
323,124,7.9528294,
323,237,7.920103,
323,302,7.795831,
324,286,10.03109,
324,258,9.635087,
324,245,9.610684,
324,328,9.311106,
324,333,9.2241335,
324,237,8.657463,
324,268,8.478851,
324,325,8.473947,
324,326,8.472627,
324,264,8.152784,
325,89,6.0352845,
325,172,5.7745132,
325,173,5.711161,
325,204,5.6447554,
325,419,5.465619,
325,238,5.4529414,
325,56,5.320278,
325,427,5.3128796,
325,663,5.2245226,
325,127,5.213137,
326,185,7.9730377,
326,56,7.9687834,
326,172,7.4062204,
326,205,7.3172626,
326,79,7.0351334,
326,504,6.9871097,
326,447,6.9495835,
326,637,6.8538456,
326,357,6.8192434,
326,265,6.7801194,
327,175,6.9579186,
327,168,6.879412,
327,127,6.7232227,
327,204,6.641737,
327,216,6.635136,
327,238,6.612103,
327,210,6.55777,
327,79,6.5390153,
327,209,6.5387163,
327,70,6.504997,
328,97,6.914295,
328,356,6.659286,
328,79,6.5658207,
328,174,6.522508,
328,77,6.4710417,
328,313,6.4139566,
328,234,6.2887115,
328,172,6.130293,
328,748,6.085426,
328,127,5.9568152,
329,748,7.4790444,
329,269,7.346299,
329,1,7.1263084,
329,289,6.854445,
329,268,6.7995872,
329,298,6.7680054,
329,222,6.75508,
329,237,6.689265,
329,257,6.652439,
329,340,6.648203,
330,204,7.2551117,
330,95,6.9347296,
330,1,6.8621593,
330,172,6.6092396,
330,196,6.556849,
330,216,6.465324,
330,274,6.418075,
330,191,6.4127593,
330,402,6.3854504,
330,98,6.376131,
331,23,6.5981154,
331,12,6.201063,
331,192,6.0815997,
331,513,5.9818916,
331,318,5.9605803,
331,427,5.859968,
331,357,5.8452635,
331,528,5.5741644,
331,98,5.5555716,
331,319,5.4862266,
332,121,9.406405,
332,405,8.354582,
332,546,8.316579,
332,118,7.8507557,
332,50,7.6198215,
332,294,7.3111086,
332,550,7.303247,
332,410,7.112854,
332,252,7.0605445,
332,161,6.930692,
333,286,9.260785,
333,313,8.345415,
333,258,8.24614,
333,269,8.205157,
333,216,8.146907,
333,210,7.830107,
333,204,7.7807117,
333,288,7.709228,
333,289,7.6523247,
333,357,7.503533,
334,269,6.524257,
334,286,6.0672035,
334,288,5.447212,
334,56,5.3341446,
334,98,5.1142893,
334,70,5.1142044,
334,1,5.090038,
334,242,5.0526237,
334,272,4.9302783,
334,294,4.850841,
335,302,9.618369,
335,258,9.453323,
335,268,8.613866,
335,327,8.5076,
335,340,8.425886,
335,271,8.236621,
335,286,8.193099,
335,301,8.16014,
335,347,8.159809,
335,294,8.06947,
336,762,7.694325,
336,412,7.6680336,
336,411,7.59945,
336,393,7.349018,
336,367,7.2860518,
336,111,6.886251,
336,763,6.7378893,
336,1028,6.644463,
336,1047,6.6224146,
336,794,6.4515786,
337,405,7.649349,
337,50,7.5294003,
337,117,7.3656454,
337,118,7.1151323,
337,1,7.0867214,
337,252,6.929512,
337,472,6.8081217,
337,597,6.690296,
337,144,6.520596,
337,151,6.45461,
338,191,8.122823,
338,483,8.107899,
338,357,7.7754273,
338,482,7.7604856,
338,98,7.4946327,
338,286,7.4154096,
338,211,7.384214,
338,705,7.270172,
338,517,7.250701,
338,479,7.2038407,
339,183,7.6321764,
339,195,7.0874586,
339,182,7.0122724,
339,238,7.0072093,
339,204,7.001094,
339,96,6.931297,
339,135,6.812053,
339,318,6.7555356,
339,172,6.682485,
339,127,6.6056857,
340,99,8.67489,
340,419,8.526304,
340,432,8.502369,
340,133,8.256447,
340,210,7.9713764,
340,228,7.91097,
340,174,7.9108787,
340,132,7.8942056,
340,191,7.767978,
340,501,7.712032,
341,264,9.154674,
341,1025,8.324286,
341,343,8.057137,
341,288,7.90866,
341,323,7.88271,
341,300,7.828407,
341,324,7.819109,
341,334,7.7363048,
341,271,7.676483,
341,678,7.609731,
342,237,6.7508407,
342,285,6.544788,
342,1,6.0091276,
342,9,5.963372,
342,7,5.918935,
342,151,5.8999934,
342,116,5.86818,
342,287,5.857984,
342,275,5.837813,
342,127,5.830988,
343,12,6.814845,
343,216,6.511623,
343,70,6.2973056,
343,318,6.192656,
343,475,6.1575513,
343,183,6.140706,
343,204,6.085416,
343,181,6.0792203,
343,182,6.077161,
343,79,5.9951253,
344,25,7.4005055,
344,15,7.328167,
344,151,7.10843,
344,56,6.835126,
344,258,6.7201967,
344,257,6.7014055,
344,274,6.6456566,
344,475,6.59215,
344,515,6.5812025,
344,318,6.5387235,
345,237,7.600248,
345,111,6.848586,
345,276,6.7086544,
345,274,6.5670853,
345,269,6.384703,
345,97,6.3609433,
345,762,6.328129,
345,302,6.1758833,
345,275,6.083029,
345,328,5.9137106,
346,96,7.5705543,
346,568,7.3792396,
346,11,7.3740993,
346,233,7.1660333,
346,176,6.9144125,
346,82,6.8954387,
346,172,6.8432407,
346,195,6.707208,
346,229,6.692032,
346,265,6.683422,
347,121,9.991015,
347,117,8.953278,
347,181,8.737748,
347,237,8.495963,
347,1,8.380728,
347,96,7.880108,
347,56,7.633562,
347,64,7.52668,
347,265,7.1180973,
347,591,7.1025653,
348,756,8.64123,
348,125,8.597539,
348,1,8.411555,
348,117,8.137555,
348,25,8.063252,
348,597,7.8528795,
348,763,7.6416883,
348,282,7.6375504,
348,866,7.5972023,
348,815,7.4948387,
349,151,8.007941,
349,742,7.985916,
349,1,7.69151,
349,282,7.5294952,
349,9,7.525036,
349,15,7.4310546,
349,405,7.3886056,
349,126,7.3475275,
349,117,7.2910643,
349,471,7.182632,
350,474,8.9888525,
350,357,8.87431,
350,183,8.858042,
350,50,8.650316,
350,22,8.614154,
350,484,8.518276,
350,191,8.471447,
350,480,8.453823,
350,56,8.377303,
350,180,8.269641,
351,300,11.317419,
351,690,9.724558,
351,331,9.616849,
351,302,9.157706,
351,333,9.141804,
351,323,9.102208,
351,294,8.934336,
351,310,8.872081,
351,269,8.770021,
351,682,8.676112,
352,11,9.098155,
352,12,8.408273,
352,172,8.345135,
352,188,8.310696,
352,89,8.213935,
352,22,7.864819,
352,265,7.8537,
352,187,7.713962,
352,127,7.7121334,
352,156,7.667872,
353,313,10.558962,
353,302,9.789071,
353,288,9.531906,
353,751,9.339543,
353,307,9.3146305,
353,748,9.309528,
353,269,9.282698,
353,347,9.240705,
353,315,9.101665,
353,750,9.067428,
354,116,7.47576,
354,582,7.095852,
354,514,7.0198574,
354,19,7.012362,
354,83,6.781363,
354,13,6.6893816,
354,707,6.585219,
354,736,6.384538,
354,306,6.380047,
354,427,6.1703033,
355,327,7.951006,
355,331,7.3801227,
355,299,7.198222,
355,359,7.1289864,
355,324,6.869926,
355,1296,6.6916733,
355,292,6.6892724,
355,991,6.658961,
355,326,6.567974,
355,245,6.5612817,
356,300,9.0856085,
356,690,8.311172,
356,315,8.15716,
356,269,8.062769,
356,302,8.057422,
356,301,8.055188,
356,750,7.972751,
356,245,7.942153,
356,340,7.7353873,
356,312,7.5840654,
357,121,9.663026,
357,118,9.521506,
357,117,9.419542,
357,288,8.958953,
357,15,8.783203,
357,300,8.6663885,
357,756,8.511624,
357,282,8.432763,
357,410,8.3723755,
357,222,8.311886,
358,170,7.5930204,
358,60,7.516223,
358,166,7.218573,
358,86,6.9838486,
358,1065,6.9605927,
358,198,6.5880046,
358,70,6.5241847,
358,165,6.355765,
358,707,6.315538,
358,509,6.2613544,
359,50,10.431288,
359,222,10.324653,
359,258,10.312109,
359,121,10.268053,
359,257,10.069675,
359,294,9.919246,
359,288,9.877154,
359,7,9.818684,
359,300,9.705215,
359,1,9.542918,
360,286,8.603016,
360,276,7.039768,
360,9,6.983928,
360,191,6.971209,
360,318,6.935879,
360,258,6.919849,
360,285,6.711065,
360,514,6.6311564,
360,427,6.6263566,
360,300,6.5342264,
361,582,8.110288,
361,216,8.023063,
361,381,7.809417,
361,382,7.2877684,
361,732,7.134736,
361,462,7.037508,
361,283,7.00395,
361,237,6.976395,
361,116,6.938155,
361,69,6.918892,
362,300,10.361666,
362,294,9.0687275,
362,307,8.955614,
362,286,8.762492,
362,326,8.724642,
362,327,8.695845,
362,269,8.644051,
362,301,8.584249,
362,323,8.572927,
362,271,8.377138,
363,89,6.4545484,
363,181,6.2451344,
363,175,6.164017,
363,475,6.1587014,
363,55,6.023608,
363,403,5.9483476,
363,172,5.746385,
363,209,5.571519,
363,144,5.494148,
363,98,5.4282203,
364,300,9.040128,
364,286,8.8944025,
364,258,8.706793,
364,748,8.670038,
364,322,8.260992,
364,319,8.255426,
364,328,8.252158,
364,682,8.233861,
364,245,8.114789,
364,332,8.109614,
365,294,7.585713,
365,286,7.3097534,
365,246,7.059134,
365,300,6.986795,
365,508,6.640124,
365,1061,6.622557,
365,302,6.5867553,
365,313,6.5756173,
365,1,6.5681887,
365,25,6.5618973,
366,441,8.990426,
366,436,8.8419895,
366,567,8.590026,
366,670,8.571201,
366,444,8.456273,
366,665,8.055578,
366,563,7.996921,
366,565,7.865127,
366,816,7.859738,
366,569,7.809789,
367,672,9.471437,
367,219,8.251805,
367,569,8.104991,
367,567,8.030237,
367,234,7.92453,
367,447,7.9223094,
367,475,7.769539,
367,325,7.742494,
367,218,7.54079,
367,816,7.51479,
368,672,9.429012,
368,7,9.089413,
368,200,8.917209,
368,98,8.684847,
368,185,8.121184,
368,288,8.052799,
368,443,8.033621,
368,56,7.9537835,
368,217,7.762822,
368,665,7.5416503,
369,258,7.4592524,
369,313,7.184419,
369,343,7.1306357,
369,259,6.37443,
369,538,6.1994443,
369,270,6.1112165,
369,264,5.96491,
369,300,5.9468737,
369,294,5.935635,
369,165,5.9092155,
370,127,8.853291,
370,286,8.224374,
370,357,8.048629,
370,483,7.9750576,
370,258,7.9416404,
370,134,7.9128895,
370,514,7.8159943,
370,191,7.7987804,
370,98,7.7796497,
370,515,7.77375,
371,56,9.491918,
371,210,9.166693,
371,98,9.106719,
371,195,8.918389,
371,96,8.754642,
371,172,8.749656,
371,228,8.36183,
371,50,8.220719,
371,69,8.216782,
371,196,8.144562,
372,288,7.8065467,
372,816,7.1522884,
372,773,6.9573855,
372,218,6.862287,
372,569,6.813359,
372,443,6.737119,
372,551,6.61678,
372,670,6.5890093,
372,56,6.5694,
372,563,6.5441704,
373,71,6.7743177,
373,88,6.384519,
373,82,6.329001,
373,423,6.105215,
373,97,6.045262,
373,73,6.0433574,
373,419,6.0096774,
373,95,5.990728,
373,132,5.855659,
373,174,5.7824817,
374,121,9.015941,
374,100,7.363388,
374,410,6.9703426,
374,79,6.3194475,
374,24,6.225447,
374,508,6.105915,
374,123,6.0286164,
374,411,5.9705024,
374,472,5.9605737,
374,1016,5.9119525,
375,672,7.5942163,
375,98,7.5020022,
375,234,7.430699,
375,56,6.9486732,
375,226,6.8453493,
375,11,6.535948,
375,182,6.468149,
375,200,6.4011126,
375,218,6.3000836,
375,637,6.1760187,
376,286,9.162505,
376,100,8.529014,
376,258,8.119242,
376,276,8.0147505,
376,285,7.9790254,
376,268,7.8482766,
376,294,7.8377204,
376,70,7.8306513,
376,127,7.7211246,
376,50,7.600132,
377,258,11.316261,
377,294,10.9610195,
377,300,10.887157,
377,302,10.103198,
377,286,9.830744,
377,50,9.533406,
377,333,9.502424,
377,271,9.142207,
377,328,9.079378,
377,268,9.016435,
378,88,6.4897976,
378,66,6.26803,
378,402,6.1117263,
378,196,5.9769416,
378,553,5.9150834,
378,660,5.7774243,
378,215,5.7548466,
378,25,5.423822,
378,742,5.3350344,
378,715,5.31689,
379,56,6.7113476,
379,173,6.18242,
379,172,6.0243077,
379,174,5.9847636,
379,238,5.9188347,
379,423,5.84661,
379,180,5.730139,
379,209,5.7165475,
379,70,5.672046,
379,228,5.620821,
380,174,6.833787,
380,191,6.7179537,
380,511,6.561612,
380,56,6.5007176,
380,183,6.455208,
380,187,6.377756,
380,204,6.359595,
380,135,6.3579764,
380,132,6.336556,
380,210,6.317304,
381,286,5.5734477,
381,50,5.35763,
381,127,5.2787194,
381,71,5.241069,
381,515,5.2234354,
381,97,5.198208,
381,423,5.1805015,
381,272,5.1510434,
381,483,5.124364,
381,100,5.0936046,
382,124,6.402046,
382,273,5.9699817,
382,1,5.8746495,
382,591,5.5394907,
382,192,5.533676,
382,121,5.5104313,
382,478,5.4249496,
382,515,5.329627,
382,521,5.290457,
382,64,5.238081,
383,286,9.070219,
383,269,8.051836,
383,303,7.8045635,
383,427,7.7910404,
383,100,7.738297,
383,98,7.511513,
383,170,7.4261765,
383,318,7.3461537,
383,127,7.311122,
383,191,7.296349,
384,751,9.84745,
384,315,9.507597,
384,307,9.486291,
384,750,9.313707,
384,288,9.202703,
384,269,9.188382,
384,879,8.795745,
384,346,8.724892,
384,301,8.668283,
384,286,8.650389,
385,7,5.576606,
385,179,5.527717,
385,209,5.115904,
385,32,4.907216,
385,154,4.900469,
385,208,4.877892,
385,428,4.7968464,
385,475,4.7880855,
385,517,4.5980067,
385,124,4.518203,
386,117,9.119248,
386,235,8.00824,
386,742,7.7194114,
386,151,7.6931987,
386,410,7.6672053,
386,831,7.574992,
386,181,7.4863887,
386,472,7.449285,
386,123,7.449262,
386,1,7.437948,
387,7,7.331586,
387,56,6.9630094,
387,175,6.5234284,
387,100,6.350323,
387,919,6.3142776,
387,234,5.7950454,
387,174,5.717122,
387,42,5.687331,
387,185,5.682538,
387,181,5.6821284,
388,7,9.018955,
388,678,8.5976515,
388,286,8.190251,
388,748,8.172488,
388,245,8.135935,
388,98,8.060811,
388,322,7.815766,
388,234,7.772259,
388,50,7.6473093,
388,332,7.595941,
389,204,6.054086,
389,133,6.014208,
389,186,5.8600283,
389,655,5.505731,
389,419,5.50068,
389,393,5.4885287,
389,483,5.461381,
389,432,5.3911934,
389,648,5.319133,
389,99,5.3185673,
390,289,9.261918,
390,242,8.696331,
390,294,8.535036,
390,321,8.505941,
390,748,8.359356,
390,301,8.202578,
390,237,8.176344,
390,322,8.17184,
390,269,8.132514,
390,276,8.003752,
391,127,7.371459,
391,64,7.343608,
391,286,6.984497,
391,185,6.48322,
391,79,6.4550347,
391,216,6.3938127,
391,135,6.3173184,
391,496,6.2887125,
391,194,6.267198,
391,479,6.1894145,
392,269,7.9100094,
392,302,7.2650204,
392,242,7.0738864,
392,181,7.0330844,
392,313,6.9169207,
392,100,6.785258,
392,340,6.5475593,
392,301,6.328894,
392,1,6.114252,
392,603,6.1007185,
393,568,6.512769,
393,294,6.4382367,
393,237,6.3415875,
393,66,6.3226027,
393,300,6.286095,
393,181,6.0549083,
393,393,6.046746,
393,328,6.0212145,
393,82,5.8861637,
393,49,5.7018394,
394,121,7.8502197,
394,29,7.5354905,
394,230,7.4350758,
394,231,7.3839493,
394,184,7.380599,
394,11,7.3509703,
394,144,7.143758,
394,2,7.0874352,
394,566,7.0366926,
394,665,6.9358654,
395,50,9.216322,
395,300,8.385551,
395,222,8.277813,
395,294,7.933499,
395,405,7.673287,
395,117,7.607881,
395,118,7.2697086,
395,210,7.0620003,
395,272,7.004351,
395,125,6.9817686,
396,300,9.942771,
396,597,9.712715,
396,546,9.435052,
396,685,9.324202,
396,294,8.885163,
396,748,8.811858,
396,827,8.459679,
396,252,8.437782,
396,147,8.292871,
396,237,8.28142,
397,288,7.776286,
397,258,7.738696,
397,100,7.2525544,
397,294,7.087258,
397,300,6.7842464,
397,264,6.72072,
397,98,6.615564,
397,185,6.52943,
397,357,6.482152,
397,187,6.376442,
398,98,8.011504,
398,210,7.934782,
398,194,7.744382,
398,427,7.728556,
398,186,7.5988097,
398,88,7.542649,
398,208,7.471361,
398,195,7.4029126,
398,196,7.359137,
398,659,7.317316,
399,7,5.240644,
399,183,5.1794963,
399,204,5.1692495,
399,559,5.1125093,
399,217,5.013208,
399,97,4.947997,
399,196,4.947861,
399,228,4.9031506,
399,294,4.866521,
399,216,4.8562264,
400,313,9.9690275,
400,748,9.939425,
400,288,9.874649,
400,302,8.924009,
400,289,8.923612,
400,245,8.920061,
400,333,8.83178,
400,326,8.822177,
400,301,8.693992,
400,678,8.668309,
401,237,8.513778,
401,127,8.250431,
401,427,7.8644834,
401,98,7.538621,
401,357,7.5029,
401,69,7.4547353,
401,483,7.384607,
401,258,7.3727655,
401,15,7.299721,
401,300,7.2185063,
402,151,9.134793,
402,121,8.714835,
402,14,8.671167,
402,124,8.550144,
402,15,8.487717,
402,405,8.054009,
402,284,7.8413367,
402,275,7.830525,
402,475,7.71982,
402,283,7.708552,
403,118,10.761202,
403,1,10.522362,
403,7,10.136469,
403,742,10.067886,
